path,subject,section,topic_path,title,content_type,level,checked,quality_status,has_article,has_image,image_paths,image_type,image_quality,image_didactic_value,has_exercises,has_solutions,exercise_link_ok,solution_link_ok,placement_ok,needs_subtopics,umlauts_ok,no_mojibake,no_dev_artifacts,no_unnecessary_info,no_duplicates,frontmatter_ok,tags_ok,learning_goals_ok,common_mistakes_ok,key_takeaways_ok,navigation_topic_path_ok,reading_quality,structure_quality,language_quality,didactic_depth,examples_ok,misconceptions_ok,abgrenzung_ok,einstieg_ok,niveau_ok,aktualitaet_ok,redundancy_risk,priority,next_action,recommended_fix_type,notes
public/images/overviews/v179/wechselstrom-grundlagen.svg,elektrotechnik,Illustrationen,v179 > wechselstrom-grundlagen.svg,Wechselstrom als zeitlicher Verlauf,illustration,einfach,partial,improve,open,yes,,svg,ok,ok,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,medium,review_image_fit,review_after_import,v179: didaktisches SVG für Elektrotechnik-Sanierungsblock.
public/images/overviews/v179/dioden-und-richtung.svg,elektrotechnik,Illustrationen,v179 > dioden-und-richtung.svg,Dioden und Richtung,illustration,einfach,partial,improve,open,yes,,svg,ok,ok,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,medium,review_image_fit,review_after_import,v179: didaktisches SVG für Elektrotechnik-Sanierungsblock.
public/images/overviews/v179/messfehler-eingrenzen.svg,elektrotechnik,Illustrationen,v179 > messfehler-eingrenzen.svg,Messfehler eingrenzen,illustration,einfach,partial,improve,open,yes,,svg,ok,ok,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,medium,review_image_fit,review_after_import,v179: didaktisches SVG für Elektrotechnik-Sanierungsblock.
public/images/overviews/v179/spannungsteiler-unter-last.svg,elektrotechnik,Illustrationen,v179 > spannungsteiler-unter-last.svg,Spannungsteiler unter Last,illustration,einfach,partial,improve,open,yes,,svg,ok,ok,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,medium,review_image_fit,review_after_import,v179: didaktisches SVG für Elektrotechnik-Sanierungsblock.
src/content/solutions/elektrotechnik/arduino-basisaufgaben-loesung.md,elektrotechnik,Grundlagen Elektrotechnik,arduino-basisaufgaben,Lösung: Arduino Basisaufgaben,solution,einfach,partial,improve,open,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,urgent,verify_solution_link,solution_added,v179: Lösung zu bestehender Elektrotechnik-Aufgabe ergänzt. taskId=ET-GR-ARDUINO-001. relatedExercise=src/content/exercises/elektrotechnik/arduino-basisaufgaben.md.
src/content/solutions/elektrotechnik/logikgatter-grundaufgaben-loesung.md,elektrotechnik,Digitale Technik,logikgatter,Lösung: Logikgatter – Grundaufgaben,solution,einfach,partial,improve,open,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,urgent,verify_solution_link,solution_added,v179: Lösung zu bestehender Elektrotechnik-Aufgabe ergänzt. taskId=ET-GR-LOGIK-001. relatedExercise=src/content/exercises/elektrotechnik/logikgatter-grundaufgaben.md.
src/content/solutions/elektrotechnik/netzwerkanalyse-grundaufgaben-loesung.md,elektrotechnik,Grundlagen Elektrotechnik,netzwerkanalyse,Lösung: Netzwerkanalyse – Grundaufgaben,solution,einfach,partial,improve,open,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,urgent,verify_solution_link,solution_added,v179: Lösung zu bestehender Elektrotechnik-Aufgabe ergänzt. taskId=ET-GR-NETZ-001. relatedExercise=src/content/exercises/elektrotechnik/netzwerkanalyse-grundaufgaben.md.
src/content/solutions/elektrotechnik/wechselstrom-grundaufgaben-loesung.md,elektrotechnik,Wechselstrom,wechselstrom,Lösung: Wechselstrom – Grundaufgaben,solution,einfach,partial,improve,open,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,urgent,verify_solution_link,solution_added,v179: Lösung zu bestehender Elektrotechnik-Aufgabe ergänzt. taskId=ET-GR-AC-001. relatedExercise=src/content/exercises/elektrotechnik/wechselstrom-grundaufgaben.md.
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/arduino-und-avr/grundbegriffe-zuordnen.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega > arduino-und-avr,Arduino und AVR: Grundbegriffe zuordnen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-MCU-ARDUINO-179-001.
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/arduino-und-avr/grundbegriffe-zuordnen-loesung.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega > arduino-und-avr,Lösung: Arduino und AVR: Grundbegriffe zuordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-MCU-ARDUINO-179-001. relatedExercise=src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/arduino-und-avr/grundbegriffe-zuordnen.md.
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/timer-und-zeitbasis/timer-begriffe-ordnen.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega > timer-und-zeitbasis,Timerbegriffe ruhig ordnen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-MCU-TIMER-179-001.
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/timer-und-zeitbasis/timer-begriffe-ordnen-loesung.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega > timer-und-zeitbasis,Lösung: Timerbegriffe ruhig ordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-MCU-TIMER-179-001. relatedExercise=src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/timer-und-zeitbasis/timer-begriffe-ordnen.md.
src/content/exercises/elektrotechnik/digitale-technik/logikgatter-und-wahrheitstabellen/wahrheitstabelle-lesen.md,elektrotechnik,Digitale Technik,digitale-technik > logikgatter-und-wahrheitstabellen,Wahrheitstabellen lesen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-DIGI-LOGIK-179-001.
src/content/solutions/elektrotechnik/digitale-technik/logikgatter-und-wahrheitstabellen/wahrheitstabelle-lesen-loesung.md,elektrotechnik,Digitale Technik,digitale-technik > logikgatter-und-wahrheitstabellen,Lösung: Wahrheitstabellen lesen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-DIGI-LOGIK-179-001. relatedExercise=src/content/exercises/elektrotechnik/digitale-technik/logikgatter-und-wahrheitstabellen/wahrheitstabelle-lesen.md.
src/content/exercises/elektrotechnik/grundlagen/netzwerkanalyse/strompfade-und-knoten-erkennen.md,elektrotechnik,Grundlagen Elektrotechnik,grundlagen > netzwerkanalyse,Strompfade und Knoten erkennen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-GR-NETZ-179-001.
src/content/solutions/elektrotechnik/grundlagen/netzwerkanalyse/strompfade-und-knoten-erkennen-loesung.md,elektrotechnik,Grundlagen Elektrotechnik,grundlagen > netzwerkanalyse,Lösung: Strompfade und Knoten erkennen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-GR-NETZ-179-001. relatedExercise=src/content/exercises/elektrotechnik/grundlagen/netzwerkanalyse/strompfade-und-knoten-erkennen.md.
src/content/exercises/elektrotechnik/wechselstrom/grundlagen/wechselgroessen-einordnen.md,elektrotechnik,Wechselstrom,wechselstrom > grundlagen,Wechselgrößen einordnen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-AC-GRUND-179-001.
src/content/solutions/elektrotechnik/wechselstrom/grundlagen/wechselgroessen-einordnen-loesung.md,elektrotechnik,Wechselstrom,wechselstrom > grundlagen,Lösung: Wechselgrößen einordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-AC-GRUND-179-001. relatedExercise=src/content/exercises/elektrotechnik/wechselstrom/grundlagen/wechselgroessen-einordnen.md.
src/content/exercises/elektrotechnik/bauteile/dioden-und-richtung/diodenrichtung-begruenden.md,elektrotechnik,Bauteile,bauteile > dioden-und-richtung,Diodenrichtung begründen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-BT-DIODE-179-001.
src/content/solutions/elektrotechnik/bauteile/dioden-und-richtung/diodenrichtung-begruenden-loesung.md,elektrotechnik,Bauteile,bauteile > dioden-und-richtung,Lösung: Diodenrichtung begründen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-BT-DIODE-179-001. relatedExercise=src/content/exercises/elektrotechnik/bauteile/dioden-und-richtung/diodenrichtung-begruenden.md.
src/content/exercises/elektrotechnik/praxis/messfehler-eingrenzen/messwert-plausibilisieren.md,elektrotechnik,Praxis,praxis > messfehler-eingrenzen,Messwert plausibilisieren,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-PR-MESS-179-001.
src/content/solutions/elektrotechnik/praxis/messfehler-eingrenzen/messwert-plausibilisieren-loesung.md,elektrotechnik,Praxis,praxis > messfehler-eingrenzen,Lösung: Messwert plausibilisieren,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-PR-MESS-179-001. relatedExercise=src/content/exercises/elektrotechnik/praxis/messfehler-eingrenzen/messwert-plausibilisieren.md.
src/content/exercises/elektrotechnik/praxis/spannungsteiler/unter-last-einordnen.md,elektrotechnik,Praxis,praxis > spannungsteiler,Spannungsteiler unter Last einordnen,exercise,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_task_fit,new_exercise_with_solution,v179: neue Aufgabe passend zur Überblicksseite; Lösung im selben Block enthalten. taskId=ET-PR-SPT-179-001.
src/content/solutions/elektrotechnik/praxis/spannungsteiler/unter-last-einordnen-loesung.md,elektrotechnik,Praxis,praxis > spannungsteiler,Lösung: Spannungsteiler unter Last einordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,not_needed,yes,yes,yes,yes,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,verify_solution_link,new_solution_for_new_exercise,v179: Lösung zur neuen Aufgabe im selben Block. taskId=ET-PR-SPT-179-001. relatedExercise=src/content/exercises/elektrotechnik/praxis/spannungsteiler/unter-last-einordnen.md.
audit/execution/v179/v179-elektrotechnik-restloesungen.md,elektrotechnik,v179 Sanierungsblock,v179,v179-elektrotechnik-restloesungen,execution_marker,einfach,partial,improve,open,open,,,not_needed,not_needed,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,urgent,review_after_import,review_after_import,"Vier klare bestehende Elektrotechnik-Lücken erhalten Lösungen: Arduino, Logikgatter, Netzwerkanalyse, Wechselstrom."
audit/execution/v179/v179-elektrotechnik-neue-aufgaben-mit-loesungen.md,elektrotechnik,v179 Sanierungsblock,v179,v179-elektrotechnik-neue-aufgaben-mit-loesungen,execution_marker,einfach,partial,improve,open,open,,,not_needed,not_needed,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_after_import,review_after_import,Acht neue Aufgaben wurden nur zusammen mit passenden Lösungen ergänzt.
audit/execution/v179/v179-elektrotechnik-ueberblicke-und-bilder.md,elektrotechnik,v179 Sanierungsblock,v179,v179-elektrotechnik-ueberblicke-und-bilder,execution_marker,einfach,partial,improve,open,open,,,not_needed,not_needed,open,open,open,open,partial,open,yes,yes,yes,partial,yes,yes,yes,not_applicable,not_applicable,not_applicable,partial,partial,partial,partial,partial,partial,partial,not_applicable,yes,yes,yes,open,high,review_after_import,review_after_import,Sechs neue Überblicksseiten und acht SVGs verbessern Orientierung und Bildnutzen in Elektrotechnik.
