path,subject,section,topic_path,title,content_type,level,checked,quality_status,has_article,has_image,image_paths,image_type,image_quality,image_didactic_value,has_exercises,has_solutions,exercise_link_ok,solution_link_ok,placement_ok,needs_subtopics,umlauts_ok,no_mojibake,no_dev_artifacts,no_unnecessary_info,no_duplicates,frontmatter_ok,tags_ok,learning_goals_ok,common_mistakes_ok,key_takeaways_ok,navigation_topic_path_ok,reading_quality,structure_quality,language_quality,didactic_depth,examples_ok,misconceptions_ok,abgrenzung_ok,einstieg_ok,niveau_ok,aktualitaet_ok,redundancy_risk,priority,next_action,recommended_fix_type,notes
public/images/overviews/v180/transistoren-und-mosfets.svg,elektrotechnik,visuals,v180 overview images,transistoren-und-mosfets,illustration,einfach,partial,improve,,yes,public/images/overviews/v180/transistoren-und-mosfets.svg,overview_svg,ok,structure_or_process,,,,,partial,no,yes,yes,yes,partial,yes,,,,,,,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,verify_image_fit,image_review,v180: didaktisches SVG für Elektrotechnik-Überblicksseite
public/images/overviews/v180/kondensator-rc-verhalten.svg,elektrotechnik,visuals,v180 overview images,kondensator-rc-verhalten,illustration,einfach,partial,improve,,yes,public/images/overviews/v180/kondensator-rc-verhalten.svg,overview_svg,ok,structure_or_process,,,,,partial,no,yes,yes,yes,partial,yes,,,,,,,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,verify_image_fit,image_review,v180: didaktisches SVG für Elektrotechnik-Überblicksseite
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/adc-und-sensorwerte/adc-wert-mit-referenz-einordnen.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > adc-und-sensorwerte,ADC-Wert mit Referenz einordnen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/adc-und-sensorwerte/adc-wert-mit-referenz-einordnen-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > adc-und-sensorwerte,Lösung – ADC-Wert mit Referenz einordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/adc-und-sensorwerte/sensorwert-vor-schwellwert-pruefen.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > adc-und-sensorwerte,Sensorwert vor Schwellwert prüfen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/adc-und-sensorwerte/sensorwert-vor-schwellwert-pruefen-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > adc-und-sensorwerte,Lösung – Sensorwert vor Schwellwert prüfen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/pwm-und-ausgaenge/pwm-tastverhaeltnis-deuten.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > pwm-und-ausgaenge,PWM-Tastverhältnis deuten,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/pwm-und-ausgaenge/pwm-tastverhaeltnis-deuten-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > pwm-und-ausgaenge,Lösung – PWM-Tastverhältnis deuten,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/pwm-und-ausgaenge/pwm-wirkung-und-last-trennen.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > pwm-und-ausgaenge,PWM-Wirkung und Last trennen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/pwm-und-ausgaenge/pwm-wirkung-und-last-trennen-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > pwm-und-ausgaenge,Lösung – PWM-Wirkung und Last trennen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/register-und-bitmasken/pinregister-ruhig-lesen/bitmaske-vor-registerzugriff-erklaeren.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > register-und-bitmasken > pinregister-ruhig-lesen,Bitmaske vor Registerzugriff erklären,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/register-und-bitmasken/pinregister-ruhig-lesen/bitmaske-vor-registerzugriff-erklaeren-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > register-und-bitmasken > pinregister-ruhig-lesen,Lösung – Bitmaske vor Registerzugriff erklären,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/register-und-bitmasken/pinregister-ruhig-lesen/pinname-und-registerbit-trennen.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > register-und-bitmasken > pinregister-ruhig-lesen,Pinname und Registerbit trennen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/register-und-bitmasken/pinregister-ruhig-lesen/pinname-und-registerbit-trennen-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > register-und-bitmasken > pinregister-ruhig-lesen,Lösung – Pinname und Registerbit trennen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/schnittstellen-und-busse/uart-i2c-spi-vergleichen/schnittstelle-passend-einordnen.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > schnittstellen-und-busse > uart-i2c-spi-vergleichen,Schnittstelle passend einordnen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/schnittstellen-und-busse/uart-i2c-spi-vergleichen/schnittstelle-passend-einordnen-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > schnittstellen-und-busse > uart-i2c-spi-vergleichen,Lösung – Schnittstelle passend einordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/schnittstellen-und-busse/uart-i2c-spi-vergleichen/busfehler-systematisch-eingrenzen.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > schnittstellen-und-busse > uart-i2c-spi-vergleichen,Busfehler systematisch eingrenzen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/schnittstellen-und-busse/uart-i2c-spi-vergleichen/busfehler-systematisch-eingrenzen-loesung.md,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega > schnittstellen-und-busse > uart-i2c-spi-vergleichen,Lösung – Busfehler systematisch eingrenzen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/bauteile/transistoren-und-mosfets/laststrom-und-steuersignal-trennen.md,elektrotechnik,bauteile,bauteile > transistoren-und-mosfets,Laststrom und Steuersignal trennen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/bauteile/transistoren-und-mosfets/laststrom-und-steuersignal-trennen-loesung.md,elektrotechnik,bauteile,bauteile > transistoren-und-mosfets,Lösung – Laststrom und Steuersignal trennen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/bauteile/transistoren-und-mosfets/low-side-schalter-einordnen.md,elektrotechnik,bauteile,bauteile > transistoren-und-mosfets,Low-Side-Schalter einordnen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/bauteile/transistoren-und-mosfets/low-side-schalter-einordnen-loesung.md,elektrotechnik,bauteile,bauteile > transistoren-und-mosfets,Lösung – Low-Side-Schalter einordnen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/schaltungen/kondensator-rc-verhalten/rc-zeitverhalten-qualitativ-deuten.md,elektrotechnik,schaltungen,schaltungen > kondensator-rc-verhalten,RC-Zeitverhalten qualitativ deuten,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/schaltungen/kondensator-rc-verhalten/rc-zeitverhalten-qualitativ-deuten-loesung.md,elektrotechnik,schaltungen,schaltungen > kondensator-rc-verhalten,Lösung – RC-Zeitverhalten qualitativ deuten,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
src/content/exercises/elektrotechnik/schaltungen/kondensator-rc-verhalten/filterwirkung-und-reaktionszeit-abwaegen.md,elektrotechnik,schaltungen,schaltungen > kondensator-rc-verhalten,Filterwirkung und Reaktionszeit abwägen,exercise,einfach,partial,improve,yes,not_needed,,,open,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_task_quality,exercise_review,v180: neue Aufgabe direkt mit Lösung angelegt
src/content/solutions/elektrotechnik/schaltungen/kondensator-rc-verhalten/filterwirkung-und-reaktionszeit-abwaegen-loesung.md,elektrotechnik,schaltungen,schaltungen > kondensator-rc-verhalten,Lösung – Filterwirkung und Reaktionszeit abwägen,solution,einfach,partial,improve,yes,not_needed,,,not_needed,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,yes,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,medium,review_solution_quality,solution_review,v180: Lösung passend zur neuen Aufgabe
audit://v180/mikrocontroller-und-atmega/sanierung,elektrotechnik,mikrocontroller-und-atmega,mikrocontroller-und-atmega,v180 Sanierungsblock mikrocontroller-und-atmega,audit_execution,,partial,improve,yes,yes,,,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,,,,,,,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,high,manual_review_then_continue,execution_summary,"v180: zusammenhängender Sanierungsblock mit Überblick, Bild, Aufgabe und Lösung"
audit://v180/bauteile/sanierung,elektrotechnik,bauteile,bauteile,v180 Sanierungsblock bauteile,audit_execution,,partial,improve,yes,yes,,,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,,,,,,,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,high,manual_review_then_continue,execution_summary,"v180: zusammenhängender Sanierungsblock mit Überblick, Bild, Aufgabe und Lösung"
audit://v180/schaltungen/sanierung,elektrotechnik,schaltungen,schaltungen,v180 Sanierungsblock schaltungen,audit_execution,,partial,improve,yes,yes,,,ok,structure_or_process,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,,,,,,,ok,ok,ok,ok,partial,partial,,yes,yes,ok,low,high,manual_review_then_continue,execution_summary,"v180: zusammenhängender Sanierungsblock mit Überblick, Bild, Aufgabe und Lösung"
