path,subject,section,topic_path,title,content_type,level,checked,quality_status,has_article,has_image,image_paths,image_type,image_quality,image_didactic_value,has_exercises,has_solutions,exercise_link_ok,solution_link_ok,placement_ok,needs_subtopics,umlauts_ok,no_mojibake,no_dev_artifacts,no_unnecessary_info,no_duplicates,frontmatter_ok,tags_ok,learning_goals_ok,common_mistakes_ok,key_takeaways_ok,navigation_topic_path_ok,reading_quality,structure_quality,language_quality,didactic_depth,examples_ok,misconceptions_ok,abgrenzung_ok,einstieg_ok,niveau_ok,aktualitaet_ok,redundancy_risk,priority,next_action,recommended_fix_type,notes
src/content/exercises/informatik/programmablauf-und-steuerung/eingabe-verarbeitung-ausgabe/eingabe-verarbeitung-ausgabe-anwenden-und-pruefen-v184.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > eingabe-verarbeitung-ausgabe,"Eingabe, Verarbeitung und Ausgabe – Anwenden und prüfen",exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmablauf-und-steuerung/eingabe-verarbeitung-ausgabe/eingabe-verarbeitung-ausgabe-anwenden-und-pruefen-v184-loesung.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > eingabe-verarbeitung-ausgabe,"Lösung – Eingabe, Verarbeitung und Ausgabe – Anwenden und prüfen",solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/articles/informatik/programmablauf-und-steuerung/kontrollstrukturen-und-ablauf/ueberblick/grundlagen-kontrollstrukturen-und-ablauf.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > kontrollstrukturen-und-ablauf,Grundlagen: Kontrollstrukturen und Ablauf,article,einfach,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v184/kontrollstrukturen-und-ablauf.svg,svg,ok,ok,yes,yes,partial,,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,partial,partial,partial,partial,partial,partial,yes,yes,yes,yes,partial,low,medium,review_content,content_review,"v184 Informatik-Sanierung: Überblick mit Bild, Aufgaben und Lösungen ergänzt."
public/images/overviews/v184/kontrollstrukturen-und-ablauf.svg,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > kontrollstrukturen-und-ablauf,Ablauf mit Entscheidung und Wiederholung,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v184/kontrollstrukturen-und-ablauf.svg,svg,ok,ok,no,no,partial,,partial,no,yes,yes,yes,partial,yes,,,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,low,review_image_use,content_review,v184 didaktisches SVG für Informatik-Überblick.
src/content/exercises/informatik/programmablauf-und-steuerung/kontrollstrukturen-und-ablauf/kontrollstrukturen-und-ablauf-ruhig-einordnen-v184.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > kontrollstrukturen-und-ablauf,Kontrollstrukturen und Ablauf – Ruhig einordnen,exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmablauf-und-steuerung/kontrollstrukturen-und-ablauf/kontrollstrukturen-und-ablauf-ruhig-einordnen-v184-loesung.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > kontrollstrukturen-und-ablauf,Lösung – Kontrollstrukturen und Ablauf – Ruhig einordnen,solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/exercises/informatik/programmablauf-und-steuerung/kontrollstrukturen-und-ablauf/kontrollstrukturen-und-ablauf-anwenden-und-pruefen-v184.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > kontrollstrukturen-und-ablauf,Kontrollstrukturen und Ablauf – Anwenden und prüfen,exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmablauf-und-steuerung/kontrollstrukturen-und-ablauf/kontrollstrukturen-und-ablauf-anwenden-und-pruefen-v184-loesung.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > kontrollstrukturen-und-ablauf,Lösung – Kontrollstrukturen und Ablauf – Anwenden und prüfen,solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/articles/informatik/programmablauf-und-steuerung/variablen-zustand-und-speicher/ueberblick/grundlagen-variablen-zustand-und-speicher.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > variablen-zustand-und-speicher,"Grundlagen: Variablen, Zustand und Speicher",article,einfach,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v184/variablen-zustand-und-speicher.svg,svg,ok,ok,yes,yes,partial,,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,partial,partial,partial,partial,partial,partial,yes,yes,yes,yes,partial,low,medium,review_content,content_review,"v184 Informatik-Sanierung: Überblick mit Bild, Aufgaben und Lösungen ergänzt."
public/images/overviews/v184/variablen-zustand-und-speicher.svg,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > variablen-zustand-und-speicher,Zustand über Variablen,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v184/variablen-zustand-und-speicher.svg,svg,ok,ok,no,no,partial,,partial,no,yes,yes,yes,partial,yes,,,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,low,review_image_use,content_review,v184 didaktisches SVG für Informatik-Überblick.
src/content/exercises/informatik/programmablauf-und-steuerung/variablen-zustand-und-speicher/variablen-zustand-und-speicher-ruhig-einordnen-v184.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > variablen-zustand-und-speicher,"Variablen, Zustand und Speicher – Ruhig einordnen",exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmablauf-und-steuerung/variablen-zustand-und-speicher/variablen-zustand-und-speicher-ruhig-einordnen-v184-loesung.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > variablen-zustand-und-speicher,"Lösung – Variablen, Zustand und Speicher – Ruhig einordnen",solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/exercises/informatik/programmablauf-und-steuerung/variablen-zustand-und-speicher/variablen-zustand-und-speicher-anwenden-und-pruefen-v184.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > variablen-zustand-und-speicher,"Variablen, Zustand und Speicher – Anwenden und prüfen",exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmablauf-und-steuerung/variablen-zustand-und-speicher/variablen-zustand-und-speicher-anwenden-und-pruefen-v184-loesung.md,informatik,programmablauf-und-steuerung,programmablauf-und-steuerung > variablen-zustand-und-speicher,"Lösung – Variablen, Zustand und Speicher – Anwenden und prüfen",solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/articles/informatik/daten-und-information/datentypen-und-werte/ueberblick/grundlagen-datentypen-und-werte.md,informatik,daten-und-information,daten-und-information > datentypen-und-werte,Grundlagen: Datentypen und Werte,article,einfach,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v184/datentypen-und-werte.svg,svg,ok,ok,yes,yes,partial,,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,partial,partial,partial,partial,partial,partial,yes,yes,yes,yes,partial,low,medium,review_content,content_review,"v184 Informatik-Sanierung: Überblick mit Bild, Aufgaben und Lösungen ergänzt."
public/images/overviews/v184/datentypen-und-werte.svg,informatik,daten-und-information,daten-und-information > datentypen-und-werte,"Wert, Typ und Bedeutung",illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v184/datentypen-und-werte.svg,svg,ok,ok,no,no,partial,,partial,no,yes,yes,yes,partial,yes,,,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,low,review_image_use,content_review,v184 didaktisches SVG für Informatik-Überblick.
src/content/exercises/informatik/daten-und-information/datentypen-und-werte/datentypen-und-werte-ruhig-einordnen-v184.md,informatik,daten-und-information,daten-und-information > datentypen-und-werte,Datentypen und Werte – Ruhig einordnen,exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/daten-und-information/datentypen-und-werte/datentypen-und-werte-ruhig-einordnen-v184-loesung.md,informatik,daten-und-information,daten-und-information > datentypen-und-werte,Lösung – Datentypen und Werte – Ruhig einordnen,solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/exercises/informatik/daten-und-information/datentypen-und-werte/datentypen-und-werte-anwenden-und-pruefen-v184.md,informatik,daten-und-information,daten-und-information > datentypen-und-werte,Datentypen und Werte – Anwenden und prüfen,exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/daten-und-information/datentypen-und-werte/datentypen-und-werte-anwenden-und-pruefen-v184-loesung.md,informatik,daten-und-information,daten-und-information > datentypen-und-werte,Lösung – Datentypen und Werte – Anwenden und prüfen,solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/articles/informatik/programmierpraxis-und-tests/funktionen-schnittstellen-und-rueckgabewerte/ueberblick/grundlagen-funktionen-schnittstellen-und-rueckgabewerte.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > funktionen-schnittstellen-und-rueckgabewerte,"Grundlagen: Funktionen, Schnittstellen und Rückgabewerte",article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v184/funktionen-schnittstellen-rueckgabewerte.svg,svg,ok,ok,yes,yes,partial,,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,partial,partial,partial,partial,partial,partial,yes,yes,yes,yes,partial,low,medium,review_content,content_review,"v184 Informatik-Sanierung: Überblick mit Bild, Aufgaben und Lösungen ergänzt."
public/images/overviews/v184/funktionen-schnittstellen-rueckgabewerte.svg,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > funktionen-schnittstellen-und-rueckgabewerte,Funktion als Vertrag,illustration,mittel,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v184/funktionen-schnittstellen-rueckgabewerte.svg,svg,ok,ok,no,no,partial,,partial,no,yes,yes,yes,partial,yes,,,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,low,review_image_use,content_review,v184 didaktisches SVG für Informatik-Überblick.
src/content/exercises/informatik/programmierpraxis-und-tests/funktionen-schnittstellen-und-rueckgabewerte/funktionen-schnittstellen-und-rueckgabewerte-ruhig-einordnen-v184.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > funktionen-schnittstellen-und-rueckgabewerte,"Funktionen, Schnittstellen und Rückgabewerte – Ruhig einordnen",exercise,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmierpraxis-und-tests/funktionen-schnittstellen-und-rueckgabewerte/funktionen-schnittstellen-und-rueckgabewerte-ruhig-einordnen-v184-loesung.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > funktionen-schnittstellen-und-rueckgabewerte,"Lösung – Funktionen, Schnittstellen und Rückgabewerte – Ruhig einordnen",solution,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/exercises/informatik/programmierpraxis-und-tests/funktionen-schnittstellen-und-rueckgabewerte/funktionen-schnittstellen-und-rueckgabewerte-anwenden-und-pruefen-v184.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > funktionen-schnittstellen-und-rueckgabewerte,"Funktionen, Schnittstellen und Rückgabewerte – Anwenden und prüfen",exercise,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmierpraxis-und-tests/funktionen-schnittstellen-und-rueckgabewerte/funktionen-schnittstellen-und-rueckgabewerte-anwenden-und-pruefen-v184-loesung.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > funktionen-schnittstellen-und-rueckgabewerte,"Lösung – Funktionen, Schnittstellen und Rückgabewerte – Anwenden und prüfen",solution,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/articles/informatik/programmierpraxis-und-tests/debugging-und-fehlerhypothesen/ueberblick/grundlagen-debugging-und-fehlerhypothesen.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > debugging-und-fehlerhypothesen,Grundlagen: Debugging und Fehlerhypothesen,article,einfach,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v184/debugging-und-fehlerhypothesen-v184.svg,svg,ok,ok,yes,yes,partial,,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,partial,partial,partial,partial,partial,partial,yes,yes,yes,yes,partial,low,medium,review_content,content_review,"v184 Informatik-Sanierung: Überblick mit Bild, Aufgaben und Lösungen ergänzt."
public/images/overviews/v184/debugging-und-fehlerhypothesen-v184.svg,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > debugging-und-fehlerhypothesen,Debugging als Prüfprozess,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v184/debugging-und-fehlerhypothesen-v184.svg,svg,ok,ok,no,no,partial,,partial,no,yes,yes,yes,partial,yes,,,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,low,review_image_use,content_review,v184 didaktisches SVG für Informatik-Überblick.
src/content/exercises/informatik/programmierpraxis-und-tests/debugging-und-fehlerhypothesen/debugging-und-fehlerhypothesen-ruhig-einordnen-v184.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > debugging-und-fehlerhypothesen,Debugging und Fehlerhypothesen – Ruhig einordnen,exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmierpraxis-und-tests/debugging-und-fehlerhypothesen/debugging-und-fehlerhypothesen-ruhig-einordnen-v184-loesung.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > debugging-und-fehlerhypothesen,Lösung – Debugging und Fehlerhypothesen – Ruhig einordnen,solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/exercises/informatik/programmierpraxis-und-tests/debugging-und-fehlerhypothesen/debugging-und-fehlerhypothesen-anwenden-und-pruefen-v184.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > debugging-und-fehlerhypothesen,Debugging und Fehlerhypothesen – Anwenden und prüfen,exercise,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmierpraxis-und-tests/debugging-und-fehlerhypothesen/debugging-und-fehlerhypothesen-anwenden-und-pruefen-v184-loesung.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > debugging-und-fehlerhypothesen,Lösung – Debugging und Fehlerhypothesen – Anwenden und prüfen,solution,einfach,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/articles/informatik/programmierpraxis-und-tests/testfaelle-randfaelle-und-regression/ueberblick/grundlagen-testfaelle-randfaelle-und-regression.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > testfaelle-randfaelle-und-regression,"Grundlagen: Testfälle, Randfälle und Regression",article,mittel,partial,improve,yes,yes,/schlaufuchs-platform/images/overviews/v184/testfaelle-randfaelle-regression.svg,svg,ok,ok,yes,yes,partial,,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,partial,partial,partial,partial,partial,partial,yes,yes,yes,yes,partial,low,medium,review_content,content_review,"v184 Informatik-Sanierung: Überblick mit Bild, Aufgaben und Lösungen ergänzt."
public/images/overviews/v184/testfaelle-randfaelle-regression.svg,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > testfaelle-randfaelle-und-regression,Tests als Sicherheitsnetz,illustration,mittel,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v184/testfaelle-randfaelle-regression.svg,svg,ok,ok,no,no,partial,,partial,no,yes,yes,yes,partial,yes,,,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,low,review_image_use,content_review,v184 didaktisches SVG für Informatik-Überblick.
src/content/exercises/informatik/programmierpraxis-und-tests/testfaelle-randfaelle-und-regression/testfaelle-randfaelle-und-regression-ruhig-einordnen-v184.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > testfaelle-randfaelle-und-regression,"Testfälle, Randfälle und Regression – Ruhig einordnen",exercise,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
src/content/solutions/informatik/programmierpraxis-und-tests/testfaelle-randfaelle-und-regression/testfaelle-randfaelle-und-regression-ruhig-einordnen-v184-loesung.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > testfaelle-randfaelle-und-regression,"Lösung – Testfälle, Randfälle und Regression – Ruhig einordnen",solution,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_solution,content_review,v184 Lösung direkt zur neuen Aufgabe.
src/content/exercises/informatik/programmierpraxis-und-tests/testfaelle-randfaelle-und-regression/testfaelle-randfaelle-und-regression-anwenden-und-pruefen-v184.md,informatik,programmierpraxis-und-tests,programmierpraxis-und-tests > testfaelle-randfaelle-und-regression,"Testfälle, Randfälle und Regression – Anwenden und prüfen",exercise,mittel,partial,improve,yes,no,,,none,,yes,yes,yes,partial,partial,no,yes,yes,yes,partial,yes,yes,yes,,,,partial,partial,partial,partial,partial,partial,partial,,,yes,partial,low,medium,review_task,content_review,v184 neue Aufgabe; passende Lösung im selben Paket enthalten.
