path,subject,section,topic_path,title,content_type,level,checked,quality_status,has_article,has_image,image_paths,image_type,image_quality,image_didactic_value,has_exercises,has_solutions,exercise_link_ok,solution_link_ok,placement_ok,needs_subtopics,umlauts_ok,no_mojibake,no_dev_artifacts,no_unnecessary_info,no_duplicates,frontmatter_ok,tags_ok,learning_goals_ok,common_mistakes_ok,key_takeaways_ok,navigation_topic_path_ok,reading_quality,structure_quality,language_quality,didactic_depth,examples_ok,misconceptions_ok,abgrenzung_ok,einstieg_ok,niveau_ok,aktualitaet_ok,redundancy_risk,priority,next_action,recommended_fix_type,notes
src/content/exercises/elektrotechnik/praxis/wackelkontakte-und-kontaktprobleme/uebergangswiderstand-als-fehlerquelle-einordnen.md,elektrotechnik,Praxis,praxis/wackelkontakte-und-kontaktprobleme,Übergangswiderstand als Fehlerquelle einordnen,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/wackelkontakte-und-kontaktprobleme.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/praxis/wackelkontakte-und-kontaktprobleme/uebergangswiderstand-als-fehlerquelle-einordnen-loesung.md,elektrotechnik,Praxis,praxis/wackelkontakte-und-kontaktprobleme,Lösung – Übergangswiderstand als Fehlerquelle einordnen,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/wackelkontakte-und-kontaktprobleme.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/articles/elektrotechnik/stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom/ueberblick/grundlagen-kurzschluss-ueberlast-und-fehlerstrom.md,elektrotechnik,Stromversorgung und Schutz,stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom/ueberblick,"Grundlagen: Kurzschluss, Überlast und Fehlerstrom",article,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,yes,improve,ok,ok,medium,partial,yes,yes,yes,yes,ok,medium,high,review_after_import,manual_review,"v182: neue ruhige Überblicksseite mit Bild, Aufgaben und Lösungen."
public/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,elektrotechnik,Stromversorgung und Schutz,stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom,"Kurzschluss, Überlast und Fehlerstrom – Bild",illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,ok,not_needed,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neues SVG für Überblicksseite.
src/content/exercises/elektrotechnik/stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom/kurzschluss-und-ueberlast-unterscheiden.md,elektrotechnik,Stromversorgung und Schutz,stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom,Kurzschluss und Überlast unterscheiden,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom/kurzschluss-und-ueberlast-unterscheiden-loesung.md,elektrotechnik,Stromversorgung und Schutz,stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom,Lösung – Kurzschluss und Überlast unterscheiden,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/exercises/elektrotechnik/stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom/fehlerstrompfad-vor-schutzbauteil-verfolgen.md,elektrotechnik,Stromversorgung und Schutz,stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom,Fehlerstrompfad vor Schutzbauteil verfolgen,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom/fehlerstrompfad-vor-schutzbauteil-verfolgen-loesung.md,elektrotechnik,Stromversorgung und Schutz,stromversorgung-und-schutz/kurzschluss-ueberlast-und-fehlerstrom,Lösung – Fehlerstrompfad vor Schutzbauteil verfolgen,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/kurzschluss-ueberlast-und-fehlerstrom.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/articles/elektrotechnik/digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector/ueberblick/grundlagen-open-drain-und-open-collector.md,elektrotechnik,Digitale Eingänge und Ausgänge,digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector/ueberblick,Grundlagen: Open-Drain und Open-Collector,article,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/open-drain-und-open-collector.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,yes,improve,ok,ok,medium,partial,yes,yes,yes,yes,ok,medium,high,review_after_import,manual_review,"v182: neue ruhige Überblicksseite mit Bild, Aufgaben und Lösungen."
public/images/overviews/v182/open-drain-und-open-collector.svg,elektrotechnik,Digitale Eingänge und Ausgänge,digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector,Open-Drain und Open-Collector – Bild,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/open-drain-und-open-collector.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,ok,not_needed,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neues SVG für Überblicksseite.
src/content/exercises/elektrotechnik/digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector/open-drain-high-zustand-erklaeren.md,elektrotechnik,Digitale Eingänge und Ausgänge,digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector,Open-Drain-High-Zustand erklären,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/open-drain-und-open-collector.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector/open-drain-high-zustand-erklaeren-loesung.md,elektrotechnik,Digitale Eingänge und Ausgänge,digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector,Lösung – Open-Drain-High-Zustand erklären,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/open-drain-und-open-collector.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/exercises/elektrotechnik/digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector/gemeinsame-leitung-mit-open-drain-bewerten.md,elektrotechnik,Digitale Eingänge und Ausgänge,digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector,Gemeinsame Leitung mit Open-Drain bewerten,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/open-drain-und-open-collector.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector/gemeinsame-leitung-mit-open-drain-bewerten-loesung.md,elektrotechnik,Digitale Eingänge und Ausgänge,digitale-eingaenge-und-ausgaenge/open-drain-und-open-collector,Lösung – Gemeinsame Leitung mit Open-Drain bewerten,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/open-drain-und-open-collector.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/articles/elektrotechnik/schaltungen/high-side-und-low-side-schalten/ueberblick/grundlagen-high-side-und-low-side-schalten.md,elektrotechnik,Schaltungen,schaltungen/high-side-und-low-side-schalten/ueberblick,Grundlagen: High-Side und Low-Side schalten,article,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/high-side-und-low-side-schalten.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,yes,improve,ok,ok,medium,partial,yes,yes,yes,yes,ok,medium,high,review_after_import,manual_review,"v182: neue ruhige Überblicksseite mit Bild, Aufgaben und Lösungen."
public/images/overviews/v182/high-side-und-low-side-schalten.svg,elektrotechnik,Schaltungen,schaltungen/high-side-und-low-side-schalten,High-Side und Low-Side schalten – Bild,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/high-side-und-low-side-schalten.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,ok,not_needed,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neues SVG für Überblicksseite.
src/content/exercises/elektrotechnik/schaltungen/high-side-und-low-side-schalten/high-side-und-low-side-am-strompfad-unterscheiden.md,elektrotechnik,Schaltungen,schaltungen/high-side-und-low-side-schalten,High-Side und Low-Side am Strompfad unterscheiden,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/high-side-und-low-side-schalten.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/schaltungen/high-side-und-low-side-schalten/high-side-und-low-side-am-strompfad-unterscheiden-loesung.md,elektrotechnik,Schaltungen,schaltungen/high-side-und-low-side-schalten,Lösung – High-Side und Low-Side am Strompfad unterscheiden,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/high-side-und-low-side-schalten.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/exercises/elektrotechnik/schaltungen/high-side-und-low-side-schalten/treibersignal-zum-lastschalter-begruenden.md,elektrotechnik,Schaltungen,schaltungen/high-side-und-low-side-schalten,Treibersignal zum Lastschalter begründen,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/high-side-und-low-side-schalten.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/schaltungen/high-side-und-low-side-schalten/treibersignal-zum-lastschalter-begruenden-loesung.md,elektrotechnik,Schaltungen,schaltungen/high-side-und-low-side-schalten,Lösung – Treibersignal zum Lastschalter begründen,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/high-side-und-low-side-schalten.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/articles/elektrotechnik/mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit/ueberblick/grundlagen-taktquelle-und-timing-genauigkeit.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit/ueberblick,Grundlagen: Taktquelle und Timing-Genauigkeit,article,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,yes,improve,ok,ok,medium,partial,yes,yes,yes,yes,ok,medium,high,review_after_import,manual_review,"v182: neue ruhige Überblicksseite mit Bild, Aufgaben und Lösungen."
public/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit,Taktquelle und Timing-Genauigkeit – Bild,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,ok,not_needed,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neues SVG für Überblicksseite.
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit/taktquelle-vor-timerrechnung-pruefen.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit,Taktquelle vor Timerrechnung prüfen,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit/taktquelle-vor-timerrechnung-pruefen-loesung.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit,Lösung – Taktquelle vor Timerrechnung prüfen,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/exercises/elektrotechnik/mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit/baudrate-und-taktfehler-zusammen-denken.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit,Baudrate und Taktfehler zusammen denken,exercise,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neue Aufgabe mit direkt passender Lösung.
src/content/solutions/elektrotechnik/mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit/baudrate-und-taktfehler-zusammen-denken-loesung.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/taktquelle-und-timing-genauigkeit,Lösung – Baudrate und Taktfehler zusammen denken,solution,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/taktquelle-und-timing-genauigkeit.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,not_needed,not_needed,not_needed,yes,improve,ok,ok,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: Lösung direkt zur neuen Aufgabe.
src/content/articles/elektrotechnik/mikrocontroller-und-atmega/sleep-modus-und-energieverbrauch/ueberblick/grundlagen-sleep-modus-und-energieverbrauch.md,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/sleep-modus-und-energieverbrauch/ueberblick,Grundlagen: Sleep-Modus und Energieverbrauch,article,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/sleep-modus-und-energieverbrauch.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,yes,yes,yes,yes,yes,yes,improve,ok,ok,medium,partial,yes,yes,yes,yes,ok,medium,high,review_after_import,manual_review,"v182: neue ruhige Überblicksseite mit Bild, Aufgaben und Lösungen."
public/images/overviews/v182/sleep-modus-und-energieverbrauch.svg,elektrotechnik,Mikrocontroller und ATmega,mikrocontroller-und-atmega/sleep-modus-und-energieverbrauch,Sleep-Modus und Energieverbrauch – Bild,illustration,einfach,partial,open,yes,yes,/schlaufuchs-platform/images/overviews/v182/sleep-modus-und-energieverbrauch.svg,svg,ok,Struktur-/Prüfablaufbild zum Überblick,yes,yes,yes,yes,partial,no,yes,yes,yes,partial,yes,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,not_needed,ok,not_needed,medium,partial,partial,partial,yes,yes,ok,medium,high,review_after_import,manual_review,v182: neues SVG für Überblicksseite.
